"Hora","Dispositivo","Boleto","Evento Contador","Folio de corte","Dinero Total","Conteo Total","Subidas Totales","Bajadas Totales","Tipo Tarifa","Directo","Estudiantes","Tercera Edad","Local","Exactitud","Subidas","Bajadas"
"2023-04-02 19:42:23","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","147","","","","","","","0","1"
"2023-04-02 19:42:26","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","148","","","","","","","0","1"
"2023-04-02 19:42:31","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","149","","","","","","","0","1"
"2023-04-02 19:42:33","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","150","","","","","","","0","1"
"2023-04-02 19:46:02","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","151","","","","","","","0","1"
"2023-04-02 19:46:06","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","153","","","","","","","0","1"
"2023-04-02 19:47:16","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","154","","","","","","","0","1"
"2023-04-02 19:51:25","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","155","","","","","","","0","1"
"2023-04-02 19:51:27","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","156","","","","","","","0","1"
"2023-04-02 19:51:33","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","158","","","","","","","0","1"
"2023-04-02 19:51:35","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","159","","","","","","","0","1"
"2023-04-02 19:51:36","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","160","","","","","","","0","1"
"2023-04-02 19:53:20","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","161","","","","","","","0","1"
"2023-04-02 19:58:50","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","162","","","","","","","0","1"
"2023-04-02 20:03:30","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","163","","","","","","","0","1"
"2023-04-02 20:04:22","CONTADOR DELANTERO","REGISTRO_CONTEO","BAJADAS","","","","116","164","","","","","","","0","1"
"2023-04-02 20:14:44","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","117","164","","","","","","","1","0"
"2023-04-02 20:14:44","BIA","REGISTRO","","","1999","114","","","","0","0","0","1","","",""
"2023-04-02 20:18:38","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","118","164","","","","","","","1","0"
"2023-04-02 20:18:42","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","119","164","","","","","","","1","0"
"2023-04-02 20:18:43","BIA","REGISTRO","","","2019","115","","","","1","0","0","0","","",""
"2023-04-02 20:18:45","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","120","164","","","","","","","1","0"
"2023-04-02 20:18:49","BIA","REGISTRO","","","2059","117","","","","1","0","0","0","","",""
"2023-04-02 20:27:50","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","121","164","","","","","","","1","0"
"2023-04-02 20:27:50","BIA","REGISTRO","","","2079","118","","","","1","0","0","0","","",""
"2023-04-02 20:27:54","CONTADOR DELANTERO","REGISTRO_CONTEO","SUBIDAS","","","","122","164","","","","","","","1","0"
